id,district,state,state_code,year,state_tier,population,population_density,urban_population_pct,rural_population_pct,sc_st_population_pct,working_age_population_pct,female_male_ratio,gdp_per_capita,gsdp_growth_rate,poverty_rate,unemployment_rate,average_household_income,tax_revenue_per_capita,credit_deposit_ratio,imr,mmr,u5mr,life_expectancy,hospital_beds_per_1000,doctors_per_1000,health_centres_count,immunization_coverage_pct,malnutrition_rate,health_alloc_cr,health_spent_cr,health_efficiency,literacy_rate,ger_primary,ger_secondary,ger_higher,dropout_rate_primary,dropout_rate_secondary,student_teacher_ratio,schools_per_1000,gender_parity_index,education_alloc_cr,education_spent_cr,education_efficiency,agricultural_land_pct,irrigation_coverage_pct,crop_yield_index,farmer_income_inr,msp_benefit_pct,kisan_credit_coverage,drought_frequency_index,agriculture_alloc_cr,agriculture_spent_cr,agriculture_efficiency,road_density,nh_connectivity_index,railway_density,electrification_rate,internet_penetration_pct,mobile_connectivity_pct,infrastructure_alloc_cr,infrastructure_spent_cr,infrastructure_efficiency,safe_water_access_pct,sanitation_coverage_pct,groundwater_stress_index,renewable_energy_pct,energy_consumption_per_capita,water_alloc_cr,energy_alloc_cr,health_outcome_score,education_outcome_score,agriculture_outcome_score,infrastructure_outcome_score,overall_welfare_score,citizen_satisfaction_score,health_need_index,education_need_index,infrastructure_need_index,overall_need_index,uplift_multiplier,absorption_capacity
239,Jaipur,Rajasthan,RJ,2018,B,1177306,8111,49.8,50.2,32.6,65.8,0.93,124815.0,5.1,36.5,10.9,115671.0,9004.0,98.7,44.5,184.0,62.0,66.3,1.76,0.97,83,71.1,33.3,304.52,182.24,0.598,70.0,94.1,75.0,29.9,7.2,21.0,34.0,3.52,0.919,410.55,265.99,0.648,39.5,49.5,73.8,70480.0,36.9,55.5,0.79,370.6,226.98,0.612,1.32,49.8,0.0377,80.3,34.1,57.1,530.9,327.53,0.617,58.3,56.8,0.41,9.7,794.0,181.79,197.26,70.4,36.5,27.3,46.3,47.3,2.56,60.2,59.7,54.0,58.0,1.1,0.619
240,Jaipur,Rajasthan,RJ,2019,B,1200876,3373,49.1,50.9,18.5,64.9,0.9,130724.0,3.5,31.6,9.1,129068.0,8991.0,85.2,41.9,150.0,66.9,67.9,2.03,1.16,86,74.6,25.5,324.32,263.34,0.812,72.3,98.4,72.7,33.8,6.5,20.4,31.0,4.59,0.887,442.81,378.04,0.854,43.4,51.0,83.8,74321.0,54.2,28.2,0.69,385.18,251.73,0.654,1.29,68.1,0.0373,79.0,40.2,55.4,545.87,415.58,0.761,57.5,56.1,0.29,15.1,840.0,199.74,214.75,95.0,37.6,31.1,50.1,56.6,3.16,51.8,59.4,50.1,53.8,1.1,0.77
241,Jaipur,Rajasthan,RJ,2020,B,1197396,9687,51.2,48.8,38.8,58.4,0.909,136120.0,7.8,35.4,7.8,136122.0,9510.0,73.1,42.1,161.0,60.8,67.7,2.16,1.15,91,73.9,31.0,349.24,286.82,0.821,75.2,94.1,74.8,32.6,5.6,17.6,29.0,4.67,0.935,454.13,290.17,0.639,46.3,50.5,69.6,78199.0,45.5,31.0,0.66,412.98,325.22,0.788,1.58,52.7,0.0443,82.3,47.7,66.5,621.47,529.86,0.853,65.4,59.9,0.46,13.6,841.0,211.3,234.1,94.9,47.7,19.0,58.0,58.7,3.04,54.5,54.8,43.9,51.1,1.1,0.775
242,Jaipur,Rajasthan,RJ,2021,B,1223078,4575,51.1,48.9,27.9,62.0,0.929,150671.0,6.6,33.9,10.1,142985.0,10131.0,81.2,38.1,142.0,50.0,69.5,2.19,1.01,39,71.1,29.2,392.34,350.7,0.894,76.2,93.1,71.1,29.0,6.5,19.7,31.0,4.54,0.923,478.17,296.72,0.621,44.9,58.0,73.4,82787.0,62.4,44.5,0.62,416.47,315.59,0.758,1.6,89.1,0.0479,85.5,47.7,62.5,669.65,580.47,0.867,64.9,60.8,0.37,19.1,889.0,215.83,257.98,95.0,41.5,40.7,65.8,63.5,2.65,51.6,56.2,35.7,47.8,1.1,0.785
243,Jaipur,Rajasthan,RJ,2022,B,1224293,4676,55.0,45.0,23.1,64.0,0.969,158154.0,6.6,30.7,9.5,148877.0,10184.0,71.2,37.1,131.0,53.2,66.4,2.05,1.25,53,78.6,29.6,399.73,336.38,0.842,76.2,95.2,71.1,33.0,8.4,17.0,29.0,4.58,0.928,530.57,442.97,0.835,44.1,61.0,82.6,85199.0,36.0,62.4,0.76,427.88,293.32,0.686,1.49,80.0,0.0574,85.8,60.8,65.8,730.59,498.84,0.683,66.3,63.6,0.3,23.3,939.0,226.69,259.23,95.0,46.0,45.1,66.0,65.5,3.12,51.3,53.9,34.4,46.5,1.1,0.762
244,Jaipur,Rajasthan,RJ,2023,B,1240598,3839,55.3,44.7,18.3,63.8,0.896,170122.0,10.3,33.5,10.3,156970.0,10918.0,99.2,38.0,128.0,50.6,69.0,2.0,1.13,67,74.8,27.7,457.43,388.47,0.849,76.7,97.2,74.9,30.9,8.0,13.3,28.0,4.75,0.921,552.59,336.56,0.609,36.2,52.3,72.9,88971.0,63.5,44.9,0.71,452.1,281.95,0.624,1.5,75.4,0.0534,90.7,65.6,73.0,776.04,678.34,0.874,68.0,68.6,0.63,25.4,955.0,245.33,287.63,95.0,50.1,35.1,69.6,65.4,3.21,50.5,52.1,30.0,44.2,1.1,0.739
245,Jaipur,Rajasthan,RJ,2024,B,1264276,8237,57.3,42.7,34.5,63.1,0.976,180261.0,4.1,28.3,6.9,164658.0,10825.0,124.0,38.1,125.0,50.2,67.5,2.42,1.37,65,83.5,29.0,468.69,384.15,0.82,76.5,97.5,71.6,37.2,4.3,17.3,32.0,4.34,0.937,590.93,467.38,0.791,38.9,60.5,77.8,87053.0,30.1,35.0,0.65,503.78,333.63,0.662,1.64,55.6,0.058,89.9,70.1,80.3,802.38,646.58,0.806,67.2,71.8,0.27,25.8,992.0,259.99,306.21,95.0,49.9,27.9,70.8,64.3,3.22,47.5,51.6,30.0,43.0,1.1,0.77
246,Jodhpur,Rajasthan,RJ,2018,B,1070440,2849,49.4,50.6,21.4,58.5,0.981,117367.0,6.6,31.5,6.0,117874.0,9034.0,118.0,42.8,170.0,55.2,66.6,2.18,1.06,48,67.1,32.4,298.28,219.9,0.737,70.9,92.7,74.6,28.2,7.6,18.2,34.0,3.84,0.881,395.49,321.48,0.813,49.3,56.1,72.9,68943.0,68.3,42.4,0.54,349.35,247.23,0.708,1.31,74.0,0.0511,80.3,32.9,51.1,470.6,299.22,0.636,58.1,59.5,0.67,13.3,801.0,173.11,207.06,82.2,34.8,42.3,49.3,54.1,2.84,58.7,59.1,50.9,56.2,1.1,0.724
247,Jodhpur,Rajasthan,RJ,2019,B,1077203,8155,50.8,49.2,37.1,66.8,0.874,126747.0,5.2,29.7,9.6,129668.0,9205.0,99.5,48.7,172.0,75.8,67.5,2.28,1.23,34,75.0,29.4,311.69,247.87,0.795,71.0,94.6,74.7,26.3,7.4,21.0,31.0,3.96,0.904,417.04,334.56,0.802,50.7,50.7,81.1,75133.0,43.5,52.3,0.6,363.68,189.67,0.522,1.34,54.3,0.0427,83.0,34.2,61.1,517.86,323.15,0.624,62.3,55.2,0.73,11.2,829.0,193.79,213.89,89.8,34.0,39.3,49.2,55.6,2.77,55.9,61.6,50.6,56.0,1.1,0.686
248,Jodhpur,Rajasthan,RJ,2020,B,1088322,4810,52.8,47.2,39.4,67.2,0.921,135234.0,3.0,28.9,9.4,129119.0,9267.0,79.2,43.4,163.0,62.9,66.6,2.05,1.24,86,71.2,32.7,344.34,197.99,0.575,71.7,92.3,74.3,27.2,7.4,13.7,34.0,4.04,0.94,457.08,275.15,0.602,43.7,45.4,83.5,78019.0,33.0,31.4,0.37,393.49,300.35,0.763,1.59,59.5,0.0399,86.8,40.2,66.5,565.21,284.89,0.504,65.9,65.8,0.78,14.3,849.0,200.88,229.35,83.5,42.5,29.1,59.0,56.2,2.53,58.1,53.2,42.2,51.2,1.1,0.611
249,Jodhpur,Rajasthan,RJ,2021,B,1111271,7201,55.2,44.8,31.7,66.9,0.949,138471.0,10.8,33.7,9.8,143953.0,10003.0,97.9,37.8,136.0,48.4,66.6,1.95,1.08,55,73.7,25.0,344.4,282.26,0.82,74.5,95.1,74.3,34.9,6.8,17.5,34.0,4.64,0.92,473.27,310.78,0.657,45.3,62.2,78.3,84454.0,46.3,68.0,0.51,384.49,277.98,0.723,1.45,46.0,0.0574,84.7,54.0,63.4,599.64,533.43,0.89,64.6,65.0,0.57,20.0,922.0,214.77,239.75,95.0,46.7,55.6,56.0,65.3,3.47,51.3,53.3,44.5,49.7,1.1,0.772
250,Jodhpur,Rajasthan,RJ,2022,B,1127359,7305,53.5,46.5,38.9,64.3,0.988,148898.0,9.7,36.6,4.5,142006.0,10285.0,107.1,38.6,128.0,51.6,70.1,2.27,1.14,45,74.6,25.0,370.98,338.59,0.913,77.2,93.3,69.5,31.1,6.6,13.5,30.0,4.1,0.948,504.36,405.1,0.803,41.5,62.5,86.5,81481.0,38.9,50.0,0.16,416.93,300.64,0.721,1.57,60.9,0.0538,90.8,54.1,70.5,637.53,335.7,0.527,68.5,63.0,0.21,19.4,940.0,228.18,251.32,95.0,48.5,58.9,64.6,68.6,3.4,47.7,50.1,35.6,44.5,1.1,0.741
251,Jodhpur,Rajasthan,RJ,2023,B,1136490,7344,54.7,45.3,26.5,65.0,1.014,160499.0,3.0,35.4,2.6,158705.0,10566.0,87.9,35.9,124.0,53.5,70.3,2.27,1.26,88,75.1,23.4,392.63,271.02,0.69,75.0,93.0,71.8,30.2,8.1,12.4,31.0,4.59,0.943,508.82,357.2,0.702,34.5,55.8,75.0,88139.0,57.7,51.3,0.4,436.05,357.49,0.82,1.52,80.5,0.0601,89.5,61.0,72.2,692.13,358.78,0.518,66.1,66.9,0.5,27.3,958.0,246.28,289.76,95.0,47.4,47.7,69.2,67.2,2.98,45.5,50.6,30.7,42.3,1.1,0.682
252,Jodhpur,Rajasthan,RJ,2024,B,1156791,3293,54.0,46.0,18.7,64.2,0.961,169255.0,11.0,30.9,5.1,156771.0,10804.0,95.5,39.1,139.0,54.8,70.5,2.33,1.33,46,82.6,27.8,427.56,267.61,0.626,78.5,93.3,75.6,33.3,6.7,17.5,29.0,4.53,0.977,569.88,505.54,0.887,42.0,54.7,79.6,93072.0,34.4,41.8,0.13,459.52,374.25,0.814,1.5,79.4,0.0656,90.4,70.9,80.8,815.22,484.22,0.594,68.0,69.5,0.62,28.8,1023.0,248.97,286.76,95.0,56.3,43.7,73.2,69.6,3.14,45.9,50.9,26.2,41.0,1.1,0.73
253,Kota,Rajasthan,RJ,2018,B,1122167,403,22.3,77.7,27.2,58.7,0.986,87695.0,4.3,30.3,2.8,117951.0,9049.0,73.5,45.7,182.0,63.1,66.3,1.61,0.66,84,70.1,32.3,293.23,228.51,0.779,65.9,92.3,72.9,27.9,6.2,20.1,30.0,4.13,0.875,418.36,290.07,0.693,39.5,44.1,82.1,73526.0,59.7,45.0,0.43,341.85,243.65,0.713,0.82,84.0,0.0299,79.5,14.5,57.9,485.82,279.7,0.576,57.1,55.6,0.67,10.5,780.0,180.66,206.3,66.4,25.5,42.6,37.9,44.3,2.34,61.1,65.2,58.1,61.5,1.1,0.69
254,Kota,Rajasthan,RJ,2019,B,1125086,652,23.5,76.5,38.9,68.2,0.978,89281.0,4.7,32.7,4.9,130602.0,9311.0,83.4,42.4,175.0,64.9,66.0,1.62,0.52,31,73.1,30.6,311.02,210.73,0.678,66.8,95.9,73.3,26.3,6.0,15.7,30.0,3.83,0.89,430.72,303.65,0.705,51.1,46.4,75.4,71238.0,49.3,28.2,0.78,379.11,260.16,0.686,0.82,68.2,0.0312,80.1,24.7,61.6,559.92,459.8,0.821,65.8,62.4,0.44,15.1,847.0,195.08,226.07,74.4,29.9,17.8,38.4,43.0,2.33,57.9,61.3,57.5,58.9,1.1,0.722
255,Kota,Rajasthan,RJ,2020,B,1133825,494,20.3,79.7,23.0,58.5,0.968,94039.0,8.9,35.5,4.3,129684.0,9592.0,85.7,47.9,167.0,76.0,67.9,1.7,0.71,92,68.1,32.5,345.92,300.7,0.869,64.1,94.2,69.7,28.3,5.9,19.4,28.0,4.01,0.896,457.08,311.43,0.681,39.6,52.8,79.4,74926.0,37.0,36.9,0.78,385.83,280.73,0.728,0.9,65.1,0.0195,81.2,29.7,61.0,567.53,439.86,0.775,68.9,60.0,0.57,20.7,882.0,202.98,235.95,72.6,23.1,24.6,40.9,42.7,2.38,61.4,65.6,55.5,60.8,1.1,0.763
256,Kota,Rajasthan,RJ,2021,B,1150083,389,21.1,78.9,20.7,61.4,0.896,103449.0,6.6,33.2,3.3,134912.0,9948.0,99.1,38.7,143.0,59.9,66.2,1.73,0.66,59,72.6,26.6,363.91,328.94,0.904,67.3,96.9,76.0,29.2,7.5,16.1,33.0,4.11,0.933,495.79,361.27,0.729,35.4,54.8,75.5,82385.0,68.0,47.4,0.43,413.53,223.03,0.539,0.95,85.9,0.0334,83.1,33.0,67.3,652.85,545.74,0.836,63.9,68.3,0.53,21.1,905.0,209.27,258.03,90.8,37.7,48.7,48.7,58.6,2.46,54.0,57.8,47.6,53.1,1.1,0.752
257,Kota,Rajasthan,RJ,2022,B,1163761,622,25.1,74.9,31.2,67.1,0.949,107563.0,10.4,27.6,9.7,142720.0,10510.0,48.4,42.2,154.0,58.6,69.2,1.73,0.75,98,75.5,25.0,379.14,245.9,0.649,65.8,96.5,70.8,28.2,4.9,18.5,31.0,4.26,0.956,492.41,449.91,0.914,46.1,50.9,81.9,86448.0,47.2,63.5,0.21,421.31,225.62,0.536,0.97,56.7,0.0404,85.5,41.3,69.3,714.3,642.21,0.899,70.5,71.7,0.67,25.7,948.0,221.04,261.28,95.0,31.4,56.8,46.7,59.4,2.56,51.6,60.4,49.4,53.8,1.1,0.75
258,Kota,Rajasthan,RJ,2023,B,1190156,523,22.6,77.4,30.3,68.6,0.89,116720.0,8.8,36.1,10.4,156367.0,10720.0,52.3,40.4,144.0,63.0,69.7,1.42,0.74,57,72.6,24.6,408.46,362.34,0.887,67.0,94.8,79.6,32.8,4.4,13.6,28.0,4.1,0.915,544.57,359.74,0.661,40.7,63.3,78.8,91240.0,49.9,46.0,0.63,434.97,232.27,0.534,1.15,69.4,0.0398,92.5,46.9,73.5,741.92,662.27,0.893,73.3,74.1,0.35,26.7,960.0,236.81,294.89,95.0,42.6,43.9,57.3,62.3,2.88,52.5,58.0,39.0,49.8,1.1,0.744
259,Kota,Rajasthan,RJ,2024,B,1189371,244,22.7,77.3,35.8,60.4,0.934,119687.0,7.7,29.3,7.9,154580.0,10844.0,46.0,37.7,139.0,58.6,67.8,1.69,0.82,56,78.1,26.6,438.03,245.47,0.56,67.4,98.0,71.7,32.1,5.4,11.4,28.0,5.01,0.919,580.0,419.35,0.723,46.7,60.4,76.6,94266.0,49.7,63.9,0.38,491.2,389.42,0.793,1.28,72.1,0.0355,93.5,57.8,80.6,787.16,645.06,0.819,69.1,73.5,0.31,25.8,1038.0,249.73,306.11,95.0,37.8,55.7,65.0,65.3,2.84,50.6,56.2,32.1,46.3,1.1,0.724
260,Pali,Rajasthan,RJ,2018,B,1151596,502,22.3,77.7,39.4,62.3,0.944,86123.0,7.7,34.4,4.7,115845.0,8669.0,51.9,47.4,173.0,68.4,66.6,1.3,0.66,58,74.9,29.5,312.31,178.06,0.57,64.6,96.8,74.4,33.0,7.1,18.6,32.0,4.06,0.879,421.96,375.99,0.891,44.0,46.5,69.3,73323.0,42.5,61.4,0.57,361.66,257.71,0.713,0.76,81.9,0.0266,83.0,18.4,57.1,490.08,368.88,0.753,62.6,57.8,0.66,9.8,823.0,190.33,194.79,67.4,29.5,32.7,38.4,43.7,2.58,59.6,62.9,56.6,59.7,1.1,0.732
261,Pali,Rajasthan,RJ,2019,B,1170971,580,21.9,78.1,24.8,67.9,0.886,92401.0,6.4,32.6,7.8,122281.0,9271.0,98.8,48.6,174.0,65.3,66.6,1.41,0.45,94,67.9,32.6,315.53,277.37,0.879,63.4,90.8,73.2,27.0,8.5,17.9,29.0,4.53,0.905,443.04,336.86,0.76,46.8,48.3,71.2,75199.0,47.6,41.6,0.57,381.08,197.19,0.517,0.89,60.0,0.0179,80.4,19.5,63.5,566.97,303.32,0.535,57.2,60.2,0.46,16.8,853.0,195.61,210.85,59.8,25.9,27.2,37.3,39.2,1.9,63.8,64.5,59.1,62.5,1.1,0.673
262,Pali,Rajasthan,RJ,2020,B,1181398,245,22.1,77.9,32.7,60.0,0.926,99337.0,10.4,34.9,9.1,128825.0,9354.0,71.9,40.9,160.0,53.9,68.8,1.63,0.61,41,74.5,32.7,356.61,201.24,0.564,63.7,93.6,69.0,33.5,8.7,15.0,30.0,3.94,0.941,461.08,373.46,0.81,42.7,55.1,75.2,76627.0,55.4,50.6,0.31,383.08,245.19,0.64,0.95,71.3,0.0363,81.2,27.4,58.9,598.31,401.99,0.672,66.3,58.4,0.56,20.1,887.0,213.26,239.26,88.0,31.6,48.5,42.1,54.5,2.58,55.9,59.0,54.7,56.5,1.1,0.672
263,Pali,Rajasthan,RJ,2021,B,1198519,671,20.6,79.4,17.1,65.1,1.001,101885.0,8.1,35.4,10.3,140547.0,10178.0,60.7,41.3,151.0,55.9,65.9,1.64,0.73,83,73.0,28.4,371.67,206.8,0.556,66.6,92.5,68.8,34.2,5.1,20.1,31.0,4.78,0.897,491.9,350.13,0.712,51.0,52.3,74.2,83886.0,45.0,28.7,0.37,418.95,249.97,0.597,1.0,47.1,0.0318,87.5,35.1,64.7,619.43,359.75,0.581,62.5,63.8,0.52,23.1,877.0,219.79,249.86,82.4,28.7,29.5,43.6,48.7,2.13,56.4,62.1,52.6,57.0,1.1,0.611
264,Pali,Rajasthan,RJ,2022,B,1203522,269,21.4,78.6,17.9,64.9,0.927,106880.0,5.0,30.3,7.6,142040.0,10241.0,68.9,41.0,157.0,49.9,70.0,1.6,0.77,62,75.5,30.6,419.31,270.65,0.645,66.0,96.0,78.0,31.0,7.3,17.5,32.0,4.46,0.926,537.31,427.5,0.796,48.4,53.5,81.7,82190.0,39.8,57.6,0.46,440.9,265.59,0.602,1.09,66.0,0.0339,86.7,44.2,72.1,680.96,422.36,0.62,69.6,69.0,0.62,23.5,930.0,229.19,260.11,94.5,37.4,46.3,52.6,60.1,3.22,53.8,59.8,44.2,52.6,1.1,0.666
265,Pali,Rajasthan,RJ,2023,B,1209213,326,21.6,78.4,38.6,67.2,0.996,119517.0,6.3,35.0,3.4,147293.0,10890.0,44.5,44.8,141.0,67.3,67.5,1.7,0.57,94,74.2,28.6,419.68,242.31,0.577,67.9,93.9,77.3,31.4,5.8,15.8,29.0,4.38,0.959,534.94,335.04,0.626,40.1,56.3,80.7,86481.0,61.6,31.6,0.4,451.96,337.2,0.746,1.24,70.5,0.0437,88.8,43.3,69.2,745.63,467.16,0.627,66.0,69.3,0.4,21.5,961.0,252.58,279.66,88.2,43.2,43.9,56.3,60.1,2.73,56.2,57.2,41.5,51.6,1.1,0.644
266,Pali,Rajasthan,RJ,2024,B,1237453,367,24.4,75.6,22.5,61.6,0.965,122563.0,4.7,27.0,9.9,160044.0,11218.0,69.4,42.3,131.0,58.9,70.5,1.78,0.62,48,81.9,29.1,463.87,358.0,0.772,69.3,96.5,77.8,31.3,7.9,16.8,31.0,4.42,0.928,577.76,468.97,0.812,45.9,57.1,82.8,93961.0,31.1,49.0,0.63,480.84,359.46,0.748,1.15,93.6,0.0271,91.9,49.9,72.6,804.29,452.19,0.562,76.6,77.5,0.4,28.1,1014.0,266.26,309.17,95.0,42.1,37.5,62.5,62.2,2.8,50.3,57.6,33.8,47.2,1.1,0.724
267,Sikar,Rajasthan,RJ,2018,B,1166847,398,19.2,80.8,22.9,64.8,0.914,87853.0,6.2,37.1,10.3,121601.0,8785.0,86.8,48.4,157.0,59.9,65.2,1.32,0.66,46,68.8,33.3,321.9,262.68,0.816,63.1,90.9,65.2,24.1,7.2,18.4,29.0,3.64,0.881,419.6,334.44,0.797,46.0,46.0,72.9,69096.0,39.1,60.9,0.79,365.36,309.97,0.848,0.94,41.5,0.0339,77.6,19.8,52.5,513.41,389.36,0.758,59.4,52.5,0.4,10.7,822.0,188.97,204.22,57.2,15.0,28.0,31.7,34.4,2.05,65.1,66.7,66.0,65.9,1.1,0.805
268,Sikar,Rajasthan,RJ,2019,B,1176674,279,18.7,81.3,21.8,60.1,0.987,91461.0,4.0,34.2,4.5,126693.0,9125.0,66.1,41.7,152.0,63.7,68.8,1.24,0.47,29,72.6,31.1,328.97,270.37,0.822,65.7,98.0,66.6,26.1,6.0,20.4,33.0,4.17,0.883,432.15,300.46,0.695,45.9,47.6,69.2,76608.0,42.0,44.1,0.19,388.33,277.62,0.715,1.06,63.8,0.0348,84.4,24.8,62.8,550.63,355.85,0.646,57.5,58.9,0.63,16.7,815.0,194.77,212.34,80.5,19.5,34.0,43.9,46.8,2.36,57.5,64.5,53.2,58.4,1.1,0.719
269,Sikar,Rajasthan,RJ,2020,B,1201871,821,24.0,76.0,22.3,59.4,0.987,98892.0,3.2,33.5,2.8,137437.0,9568.0,55.4,44.8,144.0,68.1,69.3,1.67,0.57,51,68.4,30.0,357.78,262.52,0.734,67.2,92.3,67.1,26.1,6.3,13.2,31.0,4.01,0.897,475.87,316.66,0.665,48.2,50.6,77.2,81254.0,31.5,47.0,0.7,400.91,242.64,0.605,0.95,73.6,0.0358,81.2,25.7,60.3,589.21,357.04,0.606,61.2,58.0,0.28,20.5,847.0,202.47,228.83,87.0,27.3,26.6,42.4,48.8,2.55,57.9,58.7,54.4,57.0,1.1,0.652
270,Sikar,Rajasthan,RJ,2021,B,1222862,307,24.1,75.9,19.4,66.8,0.932,103592.0,7.6,36.1,9.0,143249.0,10153.0,54.3,42.0,135.0,65.2,66.5,1.72,0.6,56,69.9,26.8,396.31,222.02,0.56,66.0,91.8,71.7,28.3,6.0,19.4,31.0,4.07,0.929,480.37,328.1,0.683,45.0,50.3,80.9,80921.0,60.9,65.9,0.18,412.48,256.33,0.621,0.92,81.0,0.0352,85.9,36.4,61.1,657.45,536.83,0.817,66.7,61.7,0.6,18.4,902.0,219.6,248.24,87.4,29.7,62.8,47.8,58.2,2.83,56.3,62.0,47.9,55.4,1.1,0.67
271,Sikar,Rajasthan,RJ,2022,B,1232282,273,20.2,79.8,38.5,62.8,0.973,113770.0,6.7,35.5,3.6,141884.0,10392.0,92.2,45.3,147.0,63.9,67.5,1.84,0.63,85,76.3,28.5,403.85,377.98,0.936,67.5,99.5,69.1,33.5,7.6,17.8,33.0,3.9,0.902,523.04,318.73,0.609,53.3,51.6,78.6,80533.0,50.9,44.2,0.13,433.12,280.99,0.649,1.21,55.4,0.0329,90.9,44.9,73.9,739.19,514.34,0.696,70.0,63.1,0.46,24.5,936.0,236.79,275.41,91.2,31.4,48.5,54.8,58.6,3.22,55.1,59.2,42.3,52.2,1.1,0.722
272,Sikar,Rajasthan,RJ,2023,B,1235512,275,23.8,76.2,21.8,67.8,0.939,119850.0,7.4,30.3,9.3,154189.0,10636.0,46.6,43.9,122.0,67.8,67.9,1.68,0.84,44,78.2,29.1,448.02,340.61,0.76,68.5,98.6,78.4,36.6,5.8,19.3,30.0,4.02,0.932,539.11,344.42,0.639,39.1,50.4,83.0,83867.0,38.1,33.7,0.14,452.3,324.44,0.717,1.24,86.9,0.0415,88.1,45.6,68.3,783.85,413.81,0.528,70.6,67.5,0.35,28.4,988.0,253.65,289.69,95.0,43.6,40.7,59.7,62.5,3.15,54.4,58.9,38.1,50.5,1.1,0.661
273,Sikar,Rajasthan,RJ,2024,B,1265857,360,27.5,72.5,23.5,64.5,0.978,124357.0,10.0,35.6,6.4,159405.0,11116.0,91.2,40.0,116.0,56.7,66.9,1.82,0.69,69,82.0,22.8,451.39,320.12,0.709,67.7,95.7,81.0,38.5,7.6,18.3,29.0,4.4,0.932,604.55,494.19,0.817,37.9,57.0,81.1,91359.0,65.5,46.2,0.74,481.63,377.42,0.784,1.27,89.8,0.0271,90.2,53.8,75.3,835.23,733.23,0.878,68.1,72.5,0.32,30.2,1040.0,261.36,295.57,95.0,46.5,44.9,65.1,65.4,2.92,48.4,58.6,32.5,46.5,1.1,0.797
274,Udaipur,Rajasthan,RJ,2018,B,1112962,3492,49.6,50.4,24.8,58.8,0.897,118180.0,3.8,33.5,2.3,116990.0,8930.0,84.5,48.7,177.0,69.8,68.8,1.66,1.12,93,73.6,27.3,296.95,183.8,0.619,72.4,95.7,68.2,28.4,8.8,17.4,34.0,4.27,0.874,406.81,274.72,0.675,46.2,57.3,81.1,71313.0,41.7,34.4,0.47,341.25,241.85,0.709,1.25,54.6,0.0394,82.8,35.3,53.5,483.13,341.44,0.707,57.1,55.4,0.7,12.9,806.0,181.47,209.56,80.8,31.5,37.0,46.3,51.1,2.88,56.7,57.8,53.0,55.8,1.1,0.678
275,Udaipur,Rajasthan,RJ,2019,B,1136417,4477,49.6,50.4,27.6,57.7,0.956,127058.0,3.8,31.3,6.3,129907.0,9188.0,105.9,44.0,165.0,60.7,67.9,1.73,1.08,47,69.8,33.1,313.07,211.17,0.674,72.8,97.4,70.2,31.6,9.1,15.9,31.0,3.96,0.928,411.51,287.52,0.699,48.3,52.5,75.0,75179.0,37.9,43.2,0.45,381.59,228.62,0.599,1.55,70.5,0.0374,83.3,34.4,63.5,564.19,349.2,0.619,59.6,56.8,0.41,13.5,823.0,193.58,207.82,78.6,40.9,32.9,57.2,54.7,3.0,59.3,54.8,44.3,52.8,1.1,0.648
276,Udaipur,Rajasthan,RJ,2020,B,1148095,3340,51.5,48.5,36.6,58.8,0.878,135644.0,6.7,34.3,10.1,137274.0,9595.0,110.8,40.0,146.0,59.7,67.3,2.02,1.05,71,69.9,29.8,334.68,192.62,0.576,72.9,92.8,75.9,25.9,6.1,17.3,31.0,3.75,0.886,470.38,381.4,0.811,41.7,52.5,73.3,76667.0,56.0,62.3,0.23,398.78,217.81,0.546,1.39,44.7,0.0418,86.5,44.6,57.8,614.45,523.26,0.852,66.5,65.3,0.33,19.7,875.0,209.24,236.92,93.6,37.9,53.5,51.6,61.2,2.87,55.3,58.6,48.2,54.0,1.1,0.696
277,Udaipur,Rajasthan,RJ,2021,B,1150345,3461,51.0,49.0,24.6,57.3,1.001,140971.0,7.2,31.8,10.6,137082.0,10064.0,116.3,42.1,146.0,63.1,69.6,2.25,1.06,93,73.4,28.8,382.45,239.17,0.625,75.5,96.3,76.9,28.3,6.7,19.0,28.0,3.91,0.953,471.44,430.03,0.912,37.8,52.3,82.0,82268.0,53.2,49.2,0.69,398.98,266.57,0.668,1.42,71.3,0.046,85.0,50.7,60.8,608.55,471.24,0.774,65.3,67.6,0.62,15.6,906.0,208.42,253.11,95.0,47.8,40.8,59.1,63.4,2.67,52.0,56.2,41.1,49.8,1.1,0.745
278,Udaipur,Rajasthan,RJ,2022,B,1179213,4546,54.3,45.7,22.5,61.9,0.993,148307.0,5.1,31.7,8.4,144412.0,10559.0,70.7,40.1,149.0,51.7,68.8,1.95,1.04,40,80.3,28.0,407.84,278.58,0.683,75.6,96.0,78.5,35.3,7.6,12.2,31.0,4.37,0.958,498.79,342.34,0.686,42.0,51.9,73.1,87240.0,52.3,63.5,0.68,420.54,297.8,0.708,1.43,87.2,0.0511,87.4,55.0,68.6,668.18,434.28,0.65,71.0,70.3,0.38,21.8,957.0,220.18,273.68,95.0,58.1,40.9,65.8,67.7,2.85,49.9,48.4,33.8,44.0,1.1,0.682
